address,lat,lng,location_type
825 Callisto Dr,43.0861949,-89.271955,ROOFTOP
826 Callisto Dr,43.085979,-89.2726689,ROOFTOP
833 Callisto Dr,43.085929,-89.271951,ROOFTOP
841 Callisto Dr,43.085645,-89.271934,ROOFTOP
601 Capricorn Ln,43.088977,-89.27407,ROOFTOP
605 Capricorn Ln,43.08885,-89.273946,ROOFTOP
609 Capricorn Ln,43.088722,-89.2738552,ROOFTOP
613 Capricorn Ln,43.0886385,-89.2736492,ROOFTOP
801 Carina Ln,43.087831,-89.276019,ROOFTOP
805 Carina Ln,43.0877308,-89.2759238,ROOFTOP
809 Carina Ln,43.0876496,-89.2758417,ROOFTOP
813 Carina Ln,43.087556,-89.275743,ROOFTOP
817 Carina Ln,43.0874876,-89.2756777,ROOFTOP
825 Carina Ln,43.0873925,-89.2755773,ROOFTOP
833 Carina Ln,43.0872423,-89.2755083,ROOFTOP
841 Carina Ln,43.087066,-89.275469,ROOFTOP
2 Connor Ct,43.097755,-89.2706819,ROOFTOP
5 Connor Ct,43.0982709,-89.270833,ROOFTOP
6 Connor Ct,43.097634,-89.271118,ROOFTOP
10 Connor Ct,43.097823,-89.2714529,ROOFTOP
609 Copernicus Way,43.089205,-89.2762,ROOFTOP
610 Copernicus Way,43.088927,-89.2766369,ROOFTOP
613 Copernicus Way,43.08912,-89.276104,ROOFTOP
614 Copernicus Way,43.0888462,-89.2765454,ROOFTOP
617 Copernicus Way,43.089036,-89.276012,ROOFTOP
618 Copernicus Way,43.0887674,-89.2764592,ROOFTOP
621 Copernicus Way,43.0889529,-89.27592,ROOFTOP
622 Copernicus Way,43.0886886,-89.2763728,ROOFTOP
625 Copernicus Way,43.08887,-89.275828,ROOFTOP
626 Copernicus Way,43.088598,-89.276278,ROOFTOP
629 Copernicus Way,43.088787,-89.275737,ROOFTOP
630 Copernicus Way,43.088531,-89.2761995,ROOFTOP
633 Copernicus Way,43.088704,-89.275645,ROOFTOP
634 Copernicus Way,43.0884522,-89.2761131,ROOFTOP
637 Copernicus Way,43.088621,-89.275553,ROOFTOP
638 Copernicus Way,43.0883744,-89.2760269,ROOFTOP
641 Copernicus Way,43.088535,-89.2754549,ROOFTOP
642 Copernicus Way,43.08828,-89.275925,ROOFTOP
701 Copernicus Way,43.088305,-89.27521,ROOFTOP
702 Copernicus Way,43.088039,-89.275668,ROOFTOP
705 Copernicus Way,43.088201,-89.275108,ROOFTOP
706 Copernicus Way,43.0879328,-89.2755618,ROOFTOP
709 Copernicus Way,43.088102,-89.275007,ROOFTOP
710 Copernicus Way,43.0878287,-89.275458,ROOFTOP
713 Copernicus Way,43.088003,-89.274906,ROOFTOP
714 Copernicus Way,43.0877256,-89.2753543,ROOFTOP
717 Copernicus Way,43.087904,-89.274805,ROOFTOP
718 Copernicus Way,43.0876215,-89.2752505,ROOFTOP
721 Copernicus Way,43.087805,-89.274699,ROOFTOP
725 Copernicus Way,43.087697,-89.274595,ROOFTOP
726 Copernicus Way,43.087508,-89.275128,ROOFTOP
729 Copernicus Way,43.0875739,-89.27452,ROOFTOP
733 Copernicus Way,43.087445,-89.274458,ROOFTOP
734 Copernicus Way,43.08737,-89.275059,ROOFTOP
737 Copernicus Way,43.087314,-89.274418,ROOFTOP
742 Copernicus Way,43.087229,-89.275022,ROOFTOP
745 Copernicus Way,43.087109,-89.2743629,ROOFTOP
746 Copernicus Way,43.087089,-89.275032,ROOFTOP
605 Corinth Trl,43.19803,-89.24948,GEOMETRIC_CENTER
609 Corinth Trl,43.19803,-89.24948,GEOMETRIC_CENTER
613 Corinth Trl,43.19803,-89.24948,GEOMETRIC_CENTER
614 Corinth Trl,43.19803,-89.24948,GEOMETRIC_CENTER
617 Corinth Trl,43.19803,-89.24948,GEOMETRIC_CENTER
201 Demilo Way,43.096608,-89.270925,ROOFTOP
225 Demilo Way,43.095998,-89.270681,ROOFTOP
232 Demilo Way,43.095937,-89.27153,ROOFTOP
233 Demilo Way,43.095765,-89.270904,ROOFTOP
249 Demilo Way,43.095344,-89.270673,ROOFTOP
256 Demilo Way,43.095332,-89.271543,ROOFTOP
272 Demilo Way,43.094925,-89.270881,ROOFTOP
6125 Dominion Dr,43.091355,-89.2737439,ROOFTOP
6126 Dominion Dr,43.091791,-89.273749,ROOFTOP
6129 Dominion Dr,43.091365,-89.273551,ROOFTOP
6130 Dominion Dr,43.091806,-89.273565,ROOFTOP
6133 Dominion Dr,43.09137,-89.273364,ROOFTOP
6134 Dominion Dr,43.091812,-89.273374,ROOFTOP
6137 Dominion Dr,43.09134,-89.273166,ROOFTOP
6138 Dominion Dr,43.091857,-89.273177,ROOFTOP
6201 Dominion Dr,43.091341,-89.2726969,ROOFTOP
6202 Dominion Dr,43.091876,-89.27271,ROOFTOP
6205 Dominion Dr,43.091353,-89.272434,ROOFTOP
6206 Dominion Dr,43.091881,-89.272449,ROOFTOP
6209 Dominion Dr,43.091347,-89.272162,ROOFTOP
6210 Dominion Dr,43.091888,-89.272191,ROOFTOP
6213 Dominion Dr,43.091369,-89.271914,ROOFTOP
6214 Dominion Dr,43.091896,-89.271924,ROOFTOP
6217 Dominion Dr,43.091361,-89.271613,ROOFTOP
6218 Dominion Dr,43.091893,-89.2716389,ROOFTOP
6221 Dominion Dr,43.091384,-89.271325,ROOFTOP
6222 Dominion Dr,43.091902,-89.271341,ROOFTOP
6226 Dominion Dr,43.09191,-89.271042,ROOFTOP
6229 Dominion Dr,43.0914,-89.270734,ROOFTOP
6230 Dominion Dr,43.091904,-89.270728,ROOFTOP
6234 Dominion Dr,43.091926,-89.270443,ROOFTOP
6238 Dominion Dr,43.091935,-89.270144,ROOFTOP
6305 Dominion Dr,43.091439,-89.269314,ROOFTOP
6306 Dominion Dr,43.091954,-89.269535,ROOFTOP
6309 Dominion Dr,43.091447,-89.269015,ROOFTOP
6310 Dominion Dr,43.091966,-89.268978,ROOFTOP
6313 Dominion Dr,43.091455,-89.268715,ROOFTOP
6314 Dominion Dr,43.091976,-89.268659,ROOFTOP
6317 Dominion Dr,43.091463,-89.268416,ROOFTOP
6318 Dominion Dr,43.0919839,-89.268359,ROOFTOP
6322 Dominion Dr,43.09198,-89.268057,ROOFTOP
6301 Driscoll Dr,43.098412,-89.271597,ROOFTOP
6305 Driscoll Dr,43.098443,-89.271385,ROOFTOP
6313 Driscoll Dr,43.0985919,-89.270961,ROOFTOP
6317 Driscoll Dr,43.098632,-89.270754,ROOFTOP
506 Galileo Dr,43.0901336,-89.2733968,ROOFTOP
510 Galileo Dr,43.0901259,-89.2734132,ROOFTOP
514 Galileo Dr,43.090749,-89.273302,ROOFTOP
517 Galileo Dr,43.0905921,-89.2731466,RANGE_INTERPOLATED
530 Galileo Dr,43.090234,-89.273583,ROOFTOP
533 Galileo Dr,43.0898169,-89.273132,ROOFTOP
534 Galileo Dr,43.090086,-89.273661,ROOFTOP
538 Galileo Dr,43.089925,-89.273734,ROOFTOP
542 Galileo Dr,43.089784,-89.273846,ROOFTOP
545 Galileo Dr,43.089274,-89.273572,ROOFTOP
546 Galileo Dr,43.089646,-89.273968,ROOFTOP
549 Galileo Dr,43.0891329,-89.273741,ROOFTOP
550 Galileo Dr,43.089514,-89.274101,ROOFTOP
554 Galileo Dr,43.089387,-89.274243,ROOFTOP
558 Galileo Dr,43.08926,-89.274396,ROOFTOP
702 Galileo Dr,43.087831,-89.276713,ROOFTOP
706 Galileo Dr,43.087682,-89.27678,ROOFTOP
710 Galileo Dr,43.087551,-89.276867,ROOFTOP
718 Galileo Dr,43.08723,-89.277002,ROOFTOP
722 Galileo Dr,43.087051,-89.277022,ROOFTOP
505 Hercules Trl,43.0916565,-89.2810207,RANGE_INTERPOLATED
509 Hercules Trl,43.091606,-89.280741,ROOFTOP
510 Hercules Trl,43.091593,-89.281296,ROOFTOP
517 Hercules Trl,43.091433,-89.280738,ROOFTOP
518 Hercules Trl,43.09142,-89.2812919,ROOFTOP
525 Hercules Trl,43.09126,-89.280734,ROOFTOP
526 Hercules Trl,43.091247,-89.281289,ROOFTOP
533 Hercules Trl,43.091087,-89.280731,ROOFTOP
534 Hercules Trl,43.091074,-89.281285,ROOFTOP
541 Hercules Trl,43.090903,-89.280714,ROOFTOP
542 Hercules Trl,43.090901,-89.281282,ROOFTOP
549 Hercules Trl,43.090742,-89.280723,ROOFTOP
550 Hercules Trl,43.090728,-89.281278,ROOFTOP
557 Hercules Trl,43.090569,-89.28072,ROOFTOP
558 Hercules Trl,43.09055,-89.281312,ROOFTOP
609 Hercules Trl,43.089695,-89.280728,ROOFTOP
611 Hercules Trl,43.089611,-89.280725,ROOFTOP
613 Hercules Trl,43.089526,-89.280724,ROOFTOP
615 Hercules Trl,43.08944,-89.280723,ROOFTOP
617 Hercules Trl,43.089351,-89.280715,ROOFTOP
619 Hercules Trl,43.089249,-89.280686,ROOFTOP
623 Hercules Trl,43.089086,-89.280644,ROOFTOP
625 Hercules Trl,43.089001,-89.280606,ROOFTOP
627 Hercules Trl,43.088917,-89.280562,ROOFTOP
629 Hercules Trl,43.088837,-89.28051,ROOFTOP
631 Hercules Trl,43.088758,-89.280454,ROOFTOP
633 Hercules Trl,43.088683,-89.280389,ROOFTOP
637 Hercules Trl,43.088544,-89.2802449,ROOFTOP
639 Hercules Trl,43.088479,-89.2801719,ROOFTOP
641 Hercules Trl,43.088413,-89.2801,ROOFTOP
643 Hercules Trl,43.088336,-89.280016,ROOFTOP
645 Hercules Trl,43.0882829,-89.279957,ROOFTOP
647 Hercules Trl,43.088218,-89.2798849,ROOFTOP
2 Jubilee Cir,43.092281,-89.269555,ROOFTOP
5 Jubilee Cir,43.092849,-89.270013,ROOFTOP
6 Jubilee Cir,43.092234,-89.269938,ROOFTOP
9 Jubilee Cir,43.092622,-89.270169,ROOFTOP
401 Jubilee Ln,43.093486,-89.268956,ROOFTOP
402 Jubilee Ln,43.093356,-89.269722,ROOFTOP
405 Jubilee Ln,43.09331,-89.268966,ROOFTOP
409 Jubilee Ln,43.093129,-89.268951,ROOFTOP
410 Jubilee Ln,43.093133,-89.269772,ROOFTOP
413 Jubilee Ln,43.092948,-89.268936,ROOFTOP
417 Jubilee Ln,43.092767,-89.268921,ROOFTOP
421 Jubilee Ln,43.092573,-89.2688919,ROOFTOP
425 Jubilee Ln,43.0924059,-89.268891,ROOFTOP
429 Jubilee Ln,43.092224,-89.268877,ROOFTOP
509 Jupiter Dr,43.091606,-89.281614,ROOFTOP
510 Jupiter Dr,43.091597,-89.2821419,ROOFTOP
517 Jupiter Dr,43.091432,-89.281598,ROOFTOP
525 Jupiter Dr,43.091282,-89.281608,ROOFTOP
526 Jupiter Dr,43.091262,-89.282123,ROOFTOP
533 Jupiter Dr,43.0911199,-89.281605,ROOFTOP
541 Jupiter Dr,43.090949,-89.281595,ROOFTOP
542 Jupiter Dr,43.090912,-89.282167,ROOFTOP
549 Jupiter Dr,43.090758,-89.281611,ROOFTOP
557 Jupiter Dr,43.0906019,-89.281721,ROOFTOP
6118 Kilpatrick Ln,43.085644,-89.274195,ROOFTOP
6202 Kilpatrick Ln,43.0855801,-89.2734988,ROOFTOP
6205 Kilpatrick Ln,43.085119,-89.273191,ROOFTOP
6206 Kilpatrick Ln,43.085686,-89.27303,ROOFTOP
6207 Kilpatrick Ln,43.08511,-89.272789,ROOFTOP
6209 Kilpatrick Ln,43.085114,-89.272538,ROOFTOP
6210 Kilpatrick Ln,43.085676,-89.272614,ROOFTOP
6211 Kilpatrick Ln,43.0851169,-89.272294,ROOFTOP
6213 Kilpatrick Ln,43.08512,-89.2720439,ROOFTOP
6215 Kilpatrick Ln,43.085123,-89.271797,ROOFTOP
510 Lisa Ann Dr,43.091585,-89.282988,ROOFTOP
517 Lisa Ann Dr,43.091432,-89.2824569,ROOFTOP
518 Lisa Ann Dr,43.0914069,-89.282971,ROOFTOP
525 Lisa Ann Dr,43.091261,-89.282448,ROOFTOP
533 Lisa Ann Dr,43.091071,-89.282472,ROOFTOP
506 Malvern Hill Dr,43.0642909,-89.4724975,GEOMETRIC_CENTER
510 Malvern Hill Dr,43.0642909,-89.4724975,GEOMETRIC_CENTER
700 McClellan Dr,43.088571,-89.271489,ROOFTOP
605 McLean Dr,43.089704,-89.275391,ROOFTOP
606 McLean Dr,43.0893396,-89.2759172,ROOFTOP
609 McLean Dr,43.089599,-89.275274,ROOFTOP
610 McLean Dr,43.089269,-89.275687,ROOFTOP
614 McLean Dr,43.0891639,-89.275572,ROOFTOP
617 McLean Dr,43.089355,-89.275003,ROOFTOP
618 McLean Dr,43.089073,-89.275469,ROOFTOP
620 McLean Dr,43.088968,-89.2753539,ROOFTOP
621 McLean Dr,43.089245,-89.274884,ROOFTOP
624 McLean Dr,43.088864,-89.275238,ROOFTOP
625 McLean Dr,43.089127,-89.274756,ROOFTOP
628 McLean Dr,43.0887529,-89.275117,ROOFTOP
629 McLean Dr,43.089039,-89.274598,ROOFTOP
702 McLean Dr,43.088492,-89.274837,ROOFTOP
706 McLean Dr,43.088358,-89.274693,ROOFTOP
710 McLean Dr,43.08823,-89.274557,ROOFTOP
714 McLean Dr,43.088106,-89.274422,ROOFTOP
717 McLean Dr,43.088138,-89.27363,ROOFTOP
718 McLean Dr,43.087978,-89.274288,ROOFTOP
721 McLean Dr,43.087877,-89.273436,ROOFTOP
722 McLean Dr,43.087834,-89.274168,ROOFTOP
725 McLean Dr,43.0875709,-89.273279,ROOFTOP
726 McLean Dr,43.087665,-89.274068,ROOFTOP
730 McLean Dr,43.087506,-89.273997,ROOFTOP
734 McLean Dr,43.087355,-89.273964,ROOFTOP
738 McLean Dr,43.087172,-89.273967,ROOFTOP
801 McLean Dr,43.08676,-89.273208,ROOFTOP
802 McLean Dr,43.086696,-89.273957,ROOFTOP
809 McLean Dr,43.086508,-89.273223,ROOFTOP
810 McLean Dr,43.0864,-89.274063,ROOFTOP
817 McLean Dr,43.086247,-89.273248,ROOFTOP
825 McLean Dr,43.085986,-89.273276,ROOFTOP
826 McLean Dr,43.085946,-89.274129,ROOFTOP
501 Milky Way,43.091786,-89.278908,ROOFTOP
509 Milky Way,43.091588,-89.278904,ROOFTOP
510 Milky Way,43.09162,-89.279489,ROOFTOP
517 Milky Way,43.091391,-89.2788999,ROOFTOP
518 Milky Way,43.091447,-89.2794849,ROOFTOP
525 Milky Way,43.0911929,-89.278896,ROOFTOP
526 Milky Way,43.091274,-89.279482,ROOFTOP
533 Milky Way,43.0909959,-89.278892,ROOFTOP
534 Milky Way,43.091101,-89.279478,ROOFTOP
541 Milky Way,43.090798,-89.278888,ROOFTOP
542 Milky Way,43.090928,-89.279475,ROOFTOP
549 Milky Way,43.090589,-89.278871,ROOFTOP
550 Milky Way,43.090756,-89.279471,ROOFTOP
557 Milky Way,43.0903845,-89.2788911,ROOFTOP
558 Milky Way,43.090583,-89.279468,ROOFTOP
610 Milky Way,43.0895267,-89.2795063,ROOFTOP
614 Milky Way,43.0893986,-89.2794955,ROOFTOP
617 Milky Way,43.089387,-89.27893,ROOFTOP
618 Milky Way,43.0892651,-89.2794487,ROOFTOP
622 Milky Way,43.089123,-89.279302,ROOFTOP
625 Milky Way,43.089233,-89.27879,ROOFTOP
626 Milky Way,43.0890343,-89.2792375,ROOFTOP
629 Milky Way,43.089137,-89.278684,ROOFTOP
630 Milky Way,43.0889372,-89.2791186,ROOFTOP
633 Milky Way,43.089041,-89.278578,ROOFTOP
634 Milky Way,43.088827,-89.278977,ROOFTOP
709 Milky Way,43.088265,-89.277714,ROOFTOP
710 Milky Way,43.088014,-89.278079,ROOFTOP
713 Milky Way,43.0881649,-89.277602,ROOFTOP
714 Milky Way,43.087925,-89.27798,ROOFTOP
717 Milky Way,43.088069,-89.277495,ROOFTOP
718 Milky Way,43.0878159,-89.277862,ROOFTOP
721 Milky Way,43.087973,-89.277389,ROOFTOP
722 Milky Way,43.087733,-89.277768,ROOFTOP
725 Milky Way,43.087865,-89.277271,ROOFTOP
726 Milky Way,43.087637,-89.277662,ROOFTOP
729 Milky Way,43.087742,-89.277146,ROOFTOP
730 Milky Way,43.087541,-89.277556,ROOFTOP
734 Milky Way,43.087446,-89.277447,ROOFTOP
738 Milky Way,43.087325,-89.2773179,ROOFTOP
513 North Star Dr,43.090885,-89.274778,ROOFTOP
517 North Star Dr,43.090761,-89.27483,ROOFTOP
521 North Star Dr,43.090639,-89.274891,ROOFTOP
525 North Star Dr,43.090508,-89.27495,ROOFTOP
529 North Star Dr,43.090406,-89.275045,ROOFTOP
533 North Star Dr,43.090282,-89.2751229,ROOFTOP
537 North Star Dr,43.090189,-89.275236,ROOFTOP
541 North Star Dr,43.090088,-89.275345,ROOFTOP
545 North Star Dr,43.089989,-89.2754719,ROOFTOP
549 North Star Dr,43.08984,-89.275601,ROOFTOP
601 North Star Dr,43.0895379,-89.2761042,ROOFTOP
605 North Star Dr,43.0895354,-89.2761941,ROOFTOP
609 North Star Dr,43.0895071,-89.2762436,ROOFTOP
613 North Star Dr,43.089443,-89.276351,ROOFTOP
617 North Star Dr,43.089362,-89.276475,ROOFTOP
625 North Star Dr,43.089161,-89.276788,ROOFTOP
629 North Star Dr,43.0890854,-89.2769102,ROOFTOP
633 North Star Dr,43.0890178,-89.277018,ROOFTOP
637 North Star Dr,43.0889978,-89.2770627,ROOFTOP
641 North Star Dr,43.0889261,-89.2771223,ROOFTOP
701 North Star Dr,43.088627,-89.277584,ROOFTOP
702 North Star Dr,43.089058,-89.278064,ROOFTOP
705 North Star Dr,43.0885869,-89.277745,ROOFTOP
706 North Star Dr,43.088942,-89.278141,ROOFTOP
709 North Star Dr,43.088519,-89.277857,ROOFTOP
710 North Star Dr,43.088886,-89.278267,ROOFTOP
713 North Star Dr,43.088443,-89.277976,ROOFTOP
714 North Star Dr,43.088816,-89.27839,ROOFTOP
722 North Star Dr,43.088631,-89.2787,ROOFTOP
725 North Star Dr,43.088183,-89.278408,ROOFTOP
726 North Star Dr,43.088555,-89.278819,ROOFTOP
729 North Star Dr,43.088115,-89.278521,ROOFTOP
730 North Star Dr,43.0884895,-89.2789334,ROOFTOP
733 North Star Dr,43.088039,-89.278639,ROOFTOP
734 North Star Dr,43.0884262,-89.2790624,ROOFTOP
742 North Star Dr,43.0882322,-89.2793623,ROOFTOP
750 North Star Dr,43.088081,-89.279572,ROOFTOP
754 North Star Dr,43.088032,-89.279726,ROOFTOP
506 Orion Trl,43.0917025,-89.2801447,RANGE_INTERPOLATED
509 Orion Trl,43.091616,-89.279832,ROOFTOP
510 Orion Trl,43.09161,-89.280399,ROOFTOP
517 Orion Trl,43.091443,-89.279828,ROOFTOP
518 Orion Trl,43.091437,-89.280395,ROOFTOP
525 Orion Trl,43.09127,-89.279824,ROOFTOP
526 Orion Trl,43.091264,-89.280392,ROOFTOP
533 Orion Trl,43.091097,-89.279821,ROOFTOP
534 Orion Trl,43.091091,-89.280388,ROOFTOP
541 Orion Trl,43.090925,-89.279817,ROOFTOP
542 Orion Trl,43.090918,-89.280384,ROOFTOP
549 Orion Trl,43.090752,-89.279814,ROOFTOP
550 Orion Trl,43.090746,-89.280381,ROOFTOP
557 Orion Trl,43.090579,-89.27981,ROOFTOP
558 Orion Trl,43.090573,-89.280377,ROOFTOP
609 Orion Trl,43.0896606,-89.2798792,ROOFTOP
610 Orion Trl,43.089671,-89.2803349,ROOFTOP
614 Orion Trl,43.089539,-89.280332,ROOFTOP
617 Orion Trl,43.089515,-89.2798986,ROOFTOP
618 Orion Trl,43.089402,-89.280318,ROOFTOP
622 Orion Trl,43.089286,-89.280314,ROOFTOP
625 Orion Trl,43.0895977,-89.2798996,ROOFTOP
626 Orion Trl,43.08916,-89.280278,ROOFTOP
630 Orion Trl,43.089037,-89.280223,ROOFTOP
633 Orion Trl,43.0892301,-89.2798384,ROOFTOP
634 Orion Trl,43.08892,-89.28015,ROOFTOP
637 Orion Trl,43.0890965,-89.2797573,ROOFTOP
638 Orion Trl,43.088797,-89.280049,ROOFTOP
641 Orion Trl,43.0889761,-89.279649,ROOFTOP
642 Orion Trl,43.0887079,-89.279956,ROOFTOP
645 Orion Trl,43.0888653,-89.2795202,ROOFTOP
646 Orion Trl,43.088612,-89.279848,ROOFTOP
649 Orion Trl,43.0887682,-89.279403,ROOFTOP
650 Orion Trl,43.088516,-89.279742,ROOFTOP
653 Orion Trl,43.088645,-89.27925,ROOFTOP
654 Orion Trl,43.0884176,-89.2796292,ROOFTOP
709 Orion Trl,43.087852,-89.278374,ROOFTOP
713 Orion Trl,43.087745,-89.278253,ROOFTOP
717 Orion Trl,43.087632,-89.278131,ROOFTOP
721 Orion Trl,43.087544,-89.278032,ROOFTOP
725 Orion Trl,43.087444,-89.277921,ROOFTOP
729 Orion Trl,43.087344,-89.27781,ROOFTOP
733 Orion Trl,43.087231,-89.277688,ROOFTOP
737 Orion Trl,43.087131,-89.2775769,ROOFTOP
741 Orion Trl,43.087035,-89.2774699,ROOFTOP
1 Portia Ct,43.089819,-89.271937,ROOFTOP
2 Portia Ct,43.089796,-89.272701,ROOFTOP
5 Portia Ct,43.090129,-89.271959,ROOFTOP
6 Portia Ct,43.090066,-89.2726519,ROOFTOP
9 Portia Ct,43.090222,-89.272336,ROOFTOP
113 Rustic Dr,43.098576,-89.270011,ROOFTOP
117 Rustic Dr,43.098386,-89.270016,ROOFTOP
210 Rustic Dr,43.096413,-89.270486,ROOFTOP
218 Rustic Dr,43.096207,-89.270479,ROOFTOP
234 Rustic Dr,43.095776,-89.270496,ROOFTOP
242 Rustic Dr,43.095578,-89.2705189,ROOFTOP
318 Rustic Dr,43.0941943,-89.2709858,ROOFTOP
402 Rustic Dr,43.093441,-89.2711209,ROOFTOP
406 Rustic Dr,43.092751,-89.270967,ROOFTOP
6318 Saturn Dr,43.094639,-89.271324,ROOFTOP
1 Seven Pines Ct,43.090558,-89.271564,ROOFTOP
2 Seven Pines Ct,43.090578,-89.270818,ROOFTOP
5 Seven Pines Ct,43.090253,-89.271565,ROOFTOP
6 Seven Pines Ct,43.090286,-89.270794,ROOFTOP
9 Seven Pines Ct,43.090176,-89.2711549,ROOFTOP
6202 Seven Pines Ave,43.090994,-89.272712,ROOFTOP
6205 Seven Pines Ave,43.09051,-89.272476,ROOFTOP
6206 Seven Pines Ave,43.091007,-89.272428,ROOFTOP
6209 Seven Pines Ave,43.090518,-89.272192,ROOFTOP
6213 Seven Pines Ave,43.090527,-89.271911,ROOFTOP
6214 Seven Pines Ave,43.091023,-89.2719089,ROOFTOP
6218 Seven Pines Ave,43.091028,-89.271616,ROOFTOP
6222 Seven Pines Ave,43.091038,-89.2713069,ROOFTOP
6230 Seven Pines Ave,43.091054,-89.2707159,ROOFTOP
6306 Seven Pines Ave,43.091093,-89.269296,ROOFTOP
6310 Seven Pines Ave,43.091102,-89.268997,ROOFTOP
6314 Seven Pines Ave,43.09111,-89.268698,ROOFTOP
6001 Sharpsburg Dr,43.086556,-89.2768229,ROOFTOP
6002 Sharpsburg Dr,43.086825,-89.277277,ROOFTOP
6006 Sharpsburg Dr,43.08691,-89.277094,ROOFTOP
6009 Sharpsburg Dr,43.086642,-89.276468,ROOFTOP
6013 Sharpsburg Dr,43.086645,-89.276168,ROOFTOP
6017 Sharpsburg Dr,43.086652,-89.275899,ROOFTOP
6021 Sharpsburg Dr,43.086659,-89.275629,ROOFTOP
6025 Sharpsburg Dr,43.086666,-89.27536,ROOFTOP
6029 Sharpsburg Dr,43.086674,-89.275091,ROOFTOP
6101 Sharpsburg Dr,43.086682,-89.274821,ROOFTOP
6105 Sharpsburg Dr,43.086689,-89.274552,ROOFTOP
6109 Sharpsburg Dr,43.086696,-89.274283,ROOFTOP
6202 Sharpsburg Dr,43.08725,-89.273285,ROOFTOP
6206 Sharpsburg Dr,43.087316,-89.272936,ROOFTOP
6210 Sharpsburg Dr,43.087427,-89.2726239,ROOFTOP
501 Traveler Ln,43.0914829,-89.26969,ROOFTOP
502 Traveler Ln,43.091467,-89.270366,ROOFTOP
505 Traveler Ln,43.091256,-89.269679,ROOFTOP
509 Traveler Ln,43.091015,-89.269653,ROOFTOP
510 Traveler Ln,43.09101,-89.270342,ROOFTOP
601 Traveler Ln,43.090614,-89.269636,ROOFTOP
602 Traveler Ln,43.0906019,-89.270348,ROOFTOP
606 Traveler Ln,43.090375,-89.270334,ROOFTOP
610 Traveler Ln,43.090168,-89.270344,ROOFTOP
702 Traveler Ln,43.089434,-89.270586,ROOFTOP
706 Traveler Ln,43.089186,-89.2706989,ROOFTOP
710 Traveler Ln,43.089068,-89.270987,ROOFTOP
718 Traveler Ln,43.089058,-89.271596,ROOFTOP
734 Traveler Ln,43.089015,-89.272525,ROOFTOP
110 Venus Way,43.097076,-89.270921,ROOFTOP
118 Venus Way,43.096994,-89.271111,ROOFTOP
6101 Vicksburg Rd,43.089366,-89.2733669,ROOFTOP
6105 Vicksburg Rd,43.089365,-89.2731,ROOFTOP
6109 Vicksburg Rd,43.089371,-89.272862,ROOFTOP
6113 Vicksburg Rd,43.089377,-89.2726409,ROOFTOP
6201 Vicksburg Rd,43.089383,-89.272421,ROOFTOP
6205 Vicksburg Rd,43.089389,-89.2722,ROOFTOP
6213 Vicksburg Rd,43.089399,-89.271873,ROOFTOP
6217 Vicksburg Rd,43.089388,-89.2716,ROOFTOP
6218 Vicksburg Rd,43.089868,-89.271603,ROOFTOP
6222 Vicksburg Rd,43.0898759,-89.271319,ROOFTOP
6225 Vicksburg Rd,43.08941,-89.270994,ROOFTOP
6226 Vicksburg Rd,43.089898,-89.271037,ROOFTOP
6230 Vicksburg Rd,43.089909,-89.270726,ROOFTOP
6234 Vicksburg Rd,43.0899069,-89.270371,ROOFTOP
1705 Autumn Hill Dr,43.035946,-89.535813,ROOFTOP
1706 Autumn Hill Dr,43.03611,-89.536672,ROOFTOP
1709 Autumn Hill Dr,43.035686,-89.535996,ROOFTOP
1710 Autumn Hill Dr,43.035709,-89.536643,ROOFTOP
1713 Autumn Hill Dr,43.03541,-89.53608,ROOFTOP
1714 Autumn Hill Dr,43.035562,-89.536879,ROOFTOP
1717 Autumn Hill Dr,43.035141,-89.536182,ROOFTOP
1805 Autumn Hill Dr,43.034035,-89.536625,ROOFTOP
1806 Autumn Hill Dr,43.034338,-89.537397,ROOFTOP
1809 Autumn Hill Dr,43.033732,-89.536846,ROOFTOP
1810 Autumn Hill Dr,43.034052,-89.537571,ROOFTOP
1814 Autumn Hill Dr,43.033732,-89.537745,ROOFTOP
1817 Autumn Hill Dr,43.03341,-89.537018,ROOFTOP
1821 Autumn Hill Dr,43.033003,-89.537138,ROOFTOP
9102 Eaglewood Dr,43.041862,-89.542596,ROOFTOP
9106 Eaglewood Dr,43.041855,-89.543063,ROOFTOP
9110 Eaglewood Dr,43.041854,-89.54348,ROOFTOP
9114 Eaglewood Dr,43.041852,-89.543897,ROOFTOP
9117 Eaglewood Dr,43.0412139,-89.544199,ROOFTOP
9118 Eaglewood Dr,43.041851,-89.544314,ROOFTOP
9202 Eaglewood Dr,43.0418499,-89.544731,ROOFTOP
9205 Eaglewood Dr,43.04118,-89.545081,ROOFTOP
9206 Eaglewood Dr,43.041849,-89.545148,ROOFTOP
9217 Eaglewood Dr,43.04112,-89.5463709,ROOFTOP
9301 Eaglewood Dr,43.041253,-89.548126,ROOFTOP
9302 Eaglewood Dr,43.041844,-89.548012,ROOFTOP
9306 Eaglewood Dr,43.04184,-89.5484479,ROOFTOP
9309 Eaglewood Dr,43.0412419,-89.5488249,ROOFTOP
9314 Eaglewood Dr,43.041837,-89.549316,ROOFTOP
9402 Eaglewood Dr,43.041834,-89.549755,ROOFTOP
8705 Fairway Oaks Dr,43.032396,-89.537501,ROOFTOP
8801 Fairway Oaks Dr,43.0324389,-89.537946,ROOFTOP
